Time,核能,燃煤,汽電共生,民營燃煤,燃氣,民營燃氣,燃油,輕油,水力,風力,太陽能,其它再生,儲能,儲能負載
2024-07-18 04:50:00,164.4,942.8,48.2,266.2,1063.6,348.1,31.5,5.2,23.2,0.9,0.0,3.0,0.0,-138.6
2024-07-18 05:00:00,164.5,941.7,56.7,265.6,1075.0,363.8,31.6,5.2,24.0,0.9,0.3,2.8,0.0,-162.4
2024-07-18 05:10:00,164.5,942.8,55.9,266.4,1073.8,365.1,31.4,5.3,22.9,0.9,0.3,2.8,0.0,-163.0
2024-07-18 05:20:00,164.9,937.0,54.7,267.7,1073.9,362.6,31.6,5.2,23.9,0.9,0.1,2.9,0.0,-162.3
2024-07-18 05:30:00,164.6,927.4,52.4,268.1,1065.7,364.9,31.6,5.2,22.9,0.9,0.1,2.9,0.0,-162.7
2024-07-18 05:40:00,164.3,919.2,65.3,267.5,1078.2,362.0,31.7,5.1,23.9,1.0,1.1,3.0,0.0,-182.3
2024-07-18 05:50:00,164.6,911.8,58.2,268.0,1069.7,360.8,31.6,5.0,24.2,1.0,8.7,2.9,0.0,-183.7
2024-07-18 06:00:00,164.6,907.4,56.3,268.3,1060.7,359.6,31.4,5.1,23.0,1.0,21.9,2.7,0.0,-184.9
2024-07-18 06:10:00,164.8,908.0,55.7,268.3,1077.3,361.4,31.5,5.1,25.1,1.0,41.1,2.8,0.0,-181.5
2024-07-18 06:20:00,164.4,904.7,56.6,267.1,1068.4,360.5,31.3,5.0,24.7,1.0,60.1,2.9,0.0,-182.7
2024-07-18 06:30:00,164.8,904.1,53.9,265.5,1062.1,363.5,31.3,5.0,24.4,0.8,80.8,2.9,0.0,-182.4
2024-07-18 06:40:00,164.8,904.5,54.9,265.4,1075.2,354.7,31.3,5.0,23.1,0.7,104.0,2.8,0.0,-182.0
2024-07-18 06:50:00,164.8,907.3,58.1,267.2,1064.3,349.4,31.3,5.1,24.0,0.6,130.2,2.8,0.0,-207.6
2024-07-18 07:00:00,164.3,913.0,58.6,266.7,1084.9,347.3,31.4,5.1,23.6,0.5,157.3,2.9,0.0,-205.1
2024-07-18 07:10:00,164.2,920.9,57.4,268.4,1080.4,350.2,31.3,5.1,22.8,0.5,189.0,3.0,0.0,-207.9
2024-07-18 07:20:00,164.8,933.8,58.2,268.6,1078.5,350.2,31.3,5.2,23.0,0.5,221.9,2.8,0.0,-207.5
2024-07-18 07:30:00,164.5,939.6,57.3,268.6,1047.3,356.5,31.3,5.1,22.7,0.5,248.8,2.6,0.0,-207.1
2024-07-18 07:40:00,164.5,942.6,58.6,269.4,1048.9,360.8,31.3,5.2,21.6,0.4,297.8,2.7,0.0,-207.0
2024-07-18 07:50:00,164.5,947.5,62.3,269.0,1046.2,361.2,31.2,5.2,21.7,0.3,356.2,2.9,0.0,-179.7
2024-07-18 08:00:00,165.0,945.9,55.3,268.9,1049.1,365.2,31.2,5.3,18.1,0.3,392.5,2.9,0.0,-109.1
2024-07-18 08:10:00,164.4,944.6,60.7,268.8,1036.0,400.8,31.3,5.5,17.9,0.3,450.0,2.9,16.9,-25.4
2024-07-18 08:20:00,164.4,943.5,65.2,268.4,1057.2,413.3,31.2,5.6,16.9,0.3,474.0,2.9,16.6,-25.6
2024-07-18 08:30:00,164.6,946.0,78.8,269.2,1059.3,418.3,31.2,5.8,17.1,0.3,505.5,2.9,17.8,-25.6
2024-07-18 08:40:00,164.2,946.1,81.9,271.1,1046.5,426.4,31.4,5.8,17.7,0.4,536.1,2.7,19.3,0.0
2024-07-18 08:50:00,164.5,943.8,76.3,273.3,1026.3,436.9,31.6,5.8,17.9,0.4,577.1,3.0,29.6,-0.2
2024-07-18 09:00:00,164.3,945.0,88.0,274.6,1028.9,436.7,30.9,5.8,17.7,0.8,581.1,2.8,28.9,-0.5
2024-07-18 09:10:00,164.8,943.9,88.1,274.3,1038.2,437.5,30.8,6.1,18.0,0.7,629.3,2.8,28.4,-0.2
2024-07-18 09:20:00,164.8,944.7,81.6,275.0,1032.9,435.8,30.7,5.9,17.5,1.0,650.1,3.0,29.9,-2.5
2024-07-18 09:30:00,164.3,943.1,94.3,273.8,1030.1,431.7,30.9,5.9,18.0,1.0,688.1,2.8,29.9,-0.4
2024-07-18 09:40:00,164.4,944.9,88.8,274.0,1041.3,429.0,30.8,5.9,18.3,1.1,699.1,2.7,34.1,-0.2
2024-07-18 09:50:00,164.4,945.0,93.0,274.1,1031.8,428.3,30.7,5.9,18.4,1.0,705.6,2.7,28.5,-0.6
2024-07-18 10:00:00,164.4,944.6,89.1,274.3,1055.4,430.2,30.7,5.9,20.7,1.1,717.1,2.8,30.0,-0.8
2024-07-18 10:10:00,164.4,944.0,88.7,273.3,1086.9,434.5,30.9,5.9,20.7,1.1,722.5,2.8,29.2,-5.5
2024-07-18 10:20:00,164.4,942.8,84.4,274.2,1080.1,443.5,32.7,5.9,20.6,1.1,736.8,2.8,29.9,-8.6
2024-07-18 10:30:00,164.2,944.6,91.4,273.9,1094.8,444.8,37.7,5.8,20.6,1.1,743.5,3.0,33.2,-5.6
2024-07-18 10:40:00,164.5,944.8,78.2,273.8,1087.4,447.7,42.3,5.9,21.2,1.2,763.4,2.9,29.0,-6.6
2024-07-18 10:50:00,164.5,943.0,89.5,274.0,1085.9,455.3,46.6,5.9,20.6,1.2,775.6,3.1,36.0,-5.9
2024-07-18 11:00:00,164.8,946.4,86.6,273.4,1098.8,456.3,49.1,5.9,20.4,1.1,790.4,2.8,31.6,-6.2
2024-07-18 11:10:00,164.6,944.1,85.7,273.7,1101.0,458.2,50.0,6.0,20.1,1.3,789.4,2.7,34.9,-1.5
2024-07-18 11:20:00,164.8,943.1,90.0,272.8,1107.4,461.8,50.5,6.0,20.1,1.4,798.9,2.7,38.5,-1.1
2024-07-18 11:30:00,165.0,942.4,91.6,273.6,1108.7,463.2,51.2,6.1,20.2,1.9,803.5,2.8,32.2,-1.5
2024-07-18 11:40:00,164.8,942.1,100.8,273.4,1135.9,428.7,52.2,6.1,21.4,1.8,799.1,2.7,48.3,0.0
2024-07-18 11:50:00,165.1,946.3,90.5,273.7,1123.2,443.7,56.0,6.2,20.7,1.7,783.0,2.8,32.8,-1.2
2024-07-18 12:00:00,165.3,942.6,86.5,276.4,1102.4,469.5,63.4,6.2,23.1,2.1,802.0,2.5,0.4,-25.4
2024-07-18 12:10:00,165.5,942.7,78.7,277.2,1088.5,466.5,72.0,6.2,21.4,2.0,822.0,2.7,0.0,-66.4
2024-07-18 12:20:00,165.5,946.0,88.6,279.4,1101.3,460.0,79.6,6.3,22.3,2.5,806.0,2.8,0.0,-90.6
2024-07-18 12:30:00,165.4,944.0,90.4,280.5,1126.4,467.3,84.0,6.4,22.5,2.9,811.9,3.0,0.0,-109.3
2024-07-18 12:40:00,165.4,944.1,90.3,281.6,1120.5,472.9,83.9,6.4,22.4,3.2,796.1,3.0,0.0,-108.9
2024-07-18 12:50:00,165.7,943.6,86.5,283.9,1126.0,485.3,85.2,6.4,22.2,3.6,802.8,3.0,0.0,-109.5
2024-07-18 13:00:00,165.6,942.5,92.4,285.1,1148.0,504.9,87.0,6.3,23.2,3.8,786.0,2.9,0.0,-106.8
2024-07-18 13:10:00,165.4,942.8,96.1,284.8,1141.6,506.8,88.7,6.3,23.8,4.1,780.2,2.9,0.6,-23.6
2024-07-18 13:20:00,165.4,943.9,89.9,284.8,1153.4,517.7,89.9,6.3,23.7,4.2,777.0,2.9,23.6,-23.6
2024-07-18 13:30:00,165.4,943.8,92.8,284.9,1169.2,517.2,90.1,6.3,24.4,4.8,754.4,2.9,14.9,-23.5
2024-07-18 13:40:00,165.3,943.8,98.4,284.6,1173.4,512.7,90.2,6.3,24.9,5.1,751.8,2.8,41.2,-22.6
2024-07-18 13:50:00,164.8,944.3,102.9,284.2,1163.6,512.9,90.3,6.3,25.0,5.3,742.0,2.8,31.4,0.0
2024-07-18 14:00:00,164.5,941.3,92.6,283.8,1162.0,513.0,89.9,6.3,29.4,5.2,730.3,2.7,42.9,-0.5
2024-07-18 14:10:00,164.5,942.9,94.5,283.5,1155.5,498.0,89.8,6.3,39.3,6.0,719.2,2.7,49.5,0.0
2024-07-18 14:20:00,164.6,944.1,102.7,285.7,1164.7,497.2,89.9,6.3,39.3,6.4,714.7,2.6,55.7,0.0
2024-07-18 14:30:00,164.5,942.1,102.1,285.6,1175.6,496.8,90.0,6.3,41.8,5.8,702.9,2.5,55.8,0.0
2024-07-18 14:40:00,164.5,943.0,102.3,285.2,1173.3,497.4,90.0,6.3,40.7,5.9,683.4,2.8,59.6,0.0
2024-07-18 14:50:00,164.4,943.0,105.7,285.1,1162.8,497.0,90.4,6.3,60.5,5.8,678.7,2.8,49.8,0.0
2024-07-18 15:00:00,164.6,943.4,97.7,286.4,1132.5,506.8,90.0,6.3,84.5,5.6,643.5,3.1,60.8,0.0
2024-07-18 15:10:00,164.5,942.4,101.2,286.5,1139.9,511.9,89.7,6.1,94.2,6.4,625.5,3.0,69.0,0.0
2024-07-18 15:20:00,164.6,941.4,97.5,286.4,1139.7,544.5,89.9,6.1,99.1,6.1,603.1,2.9,50.5,0.0
2024-07-18 15:30:00,164.6,942.6,99.1,285.8,1126.0,571.2,89.6,6.1,98.8,6.4,576.7,2.9,52.6,0.0
2024-07-18 15:40:00,164.8,941.1,99.2,285.5,1123.4,572.4,89.5,6.0,99.1,7.2,560.6,2.9,49.5,0.0
2024-07-18 15:50:00,164.6,943.2,101.1,285.8,1121.9,575.0,89.7,6.2,100.6,7.2,537.1,3.1,49.3,0.0
2024-07-18 16:00:00,164.8,943.4,105.0,285.7,1135.7,575.1,89.8,6.2,106.1,7.0,511.4,3.1,37.8,0.0
2024-07-18 16:10:00,164.9,941.5,106.8,285.6,1134.8,575.3,89.8,6.5,110.6,7.3,482.7,3.1,36.3,0.0
2024-07-18 16:20:00,165.1,944.0,115.1,285.1,1140.4,570.7,89.8,6.7,114.9,7.7,458.4,3.1,36.8,0.0
2024-07-18 16:30:00,165.2,941.9,116.6,285.6,1141.9,575.1,90.1,6.8,120.5,8.8,424.0,3.1,52.3,0.0
2024-07-18 16:40:00,165.0,942.8,123.9,285.7,1149.3,578.0,90.0,6.8,119.9,9.8,385.0,3.1,50.9,0.0
2024-07-18 16:50:00,165.2,943.1,119.0,285.2,1148.5,579.2,90.5,6.9,120.4,10.5,354.3,3.1,53.0,0.0
2024-07-18 17:00:00,165.2,944.5,118.2,285.7,1137.3,578.8,90.1,6.9,119.7,8.7,319.9,3.0,50.4,0.0
2024-07-18 17:10:00,165.3,943.7,121.6,286.1,1116.7,579.6,90.0,6.9,119.2,8.6,292.3,2.9,52.2,0.0
2024-07-18 17:20:00,165.4,943.4,123.1,284.8,1132.7,579.8,90.2,6.7,121.8,6.8,256.8,3.0,56.9,0.0
2024-07-18 17:30:00,165.2,943.0,125.9,285.2,1155.5,593.9,90.1,6.7,121.5,4.5,210.9,2.9,54.6,0.0
2024-07-18 17:40:00,165.6,943.4,130.3,284.9,1173.2,594.9,90.1,6.8,123.9,4.1,177.6,2.9,68.0,0.0
2024-07-18 17:50:00,165.4,944.7,139.2,285.1,1162.4,601.7,90.1,6.9,128.1,5.3,131.0,3.0,83.2,0.0
2024-07-18 18:00:00,165.3,945.6,131.9,285.4,1171.0,603.1,90.3,7.0,128.9,4.0,100.5,2.9,84.6,0.0
2024-07-18 18:10:00,165.3,944.5,130.4,284.3,1169.2,604.8,90.3,7.0,133.4,5.3,77.0,2.8,86.3,0.0
2024-07-18 18:20:00,165.4,943.5,133.4,283.7,1168.6,605.3,90.2,7.0,135.8,2.8,60.2,2.8,84.7,0.0
2024-07-18 18:30:00,165.2,943.0,134.7,284.3,1174.1,605.3,90.5,7.0,136.4,2.7,50.1,2.9,83.1,0.0
2024-07-18 18:40:00,165.1,942.9,133.5,284.3,1183.4,605.7,90.3,7.0,134.2,2.3,42.4,3.1,83.5,0.0
2024-07-18 18:50:00,164.9,941.2,144.2,282.7,1184.2,604.9,90.6,7.1,136.6,2.9,32.4,2.9,105.1,0.0
2024-07-18 19:00:00,164.6,943.4,153.9,283.9,1186.3,605.3,90.5,7.2,137.0,3.3,0.0,2.7,106.0,0.0
2024-07-18 19:10:00,164.8,942.1,150.2,283.3,1186.1,605.6,90.7,7.2,136.3,4.2,0.0,3.0,99.9,0.0
2024-07-18 19:20:00,164.9,943.4,144.8,282.0,1187.3,605.9,90.5,7.1,132.2,3.3,0.0,3.0,103.0,0.0
2024-07-18 19:30:00,165.0,941.8,146.9,281.2,1191.7,606.3,90.5,7.1,131.9,4.6,0.0,2.9,106.1,0.0
2024-07-18 19:40:00,164.9,941.8,143.9,280.2,1194.1,606.1,90.2,7.1,131.2,2.4,0.0,3.0,100.6,0.0
2024-07-18 19:50:00,165.1,941.8,146.7,281.4,1196.3,606.0,90.5,7.1,131.8,1.6,0.0,2.8,87.5,0.0
2024-07-18 20:00:00,165.0,942.9,144.4,280.6,1199.1,605.9,90.4,7.2,101.0,1.2,0.0,2.8,106.3,0.0
2024-07-18 20:10:00,164.8,940.8,141.5,281.1,1201.7,605.6,90.3,7.2,98.7,1.2,0.0,2.9,110.3,0.0
2024-07-18 20:20:00,165.0,942.5,139.1,281.2,1201.5,606.2,90.1,7.2,99.2,0.7,0.0,2.9,92.6,0.0
2024-07-18 20:30:00,165.1,940.7,142.3,281.0,1200.4,605.7,90.3,7.3,94.7,0.7,0.0,3.1,86.8,0.0
2024-07-18 20:40:00,165.1,943.6,138.5,281.7,1201.4,605.4,90.2,7.2,89.9,0.6,0.0,2.8,94.2,0.0
2024-07-18 20:50:00,164.9,943.6,141.1,281.9,1200.7,605.6,90.3,7.2,73.8,0.6,0.0,2.8,96.2,0.0
2024-07-18 21:00:00,165.0,944.2,139.8,281.3,1198.5,605.8,90.1,7.2,71.0,0.5,0.0,2.9,93.1,0.0
2024-07-18 21:10:00,165.1,942.6,140.9,281.6,1196.2,570.0,90.0,7.2,68.3,0.6,0.0,2.9,103.5,0.0
2024-07-18 21:20:00,165.0,941.8,149.0,280.8,1201.5,546.2,90.3,7.2,50.9,0.8,0.0,2.9,121.8,0.0
2024-07-18 21:30:00,165.0,943.1,145.7,281.6,1203.1,541.1,90.3,7.2,43.2,0.8,0.0,2.9,122.6,0.0
2024-07-18 21:40:00,164.9,942.7,154.6,281.3,1204.1,523.4,90.1,7.2,43.6,0.9,0.0,3.1,125.8,0.0
2024-07-18 21:50:00,165.0,942.3,150.6,281.3,1204.1,513.1,90.0,7.1,43.5,1.9,0.0,2.9,124.8,0.0
2024-07-18 22:00:00,165.0,941.1,151.5,280.8,1204.9,497.5,90.0,7.1,41.4,3.0,0.0,3.1,122.7,0.0
2024-07-18 22:10:00,164.6,942.2,168.9,280.2,1205.5,496.9,90.2,7.0,30.8,2.9,0.0,3.1,131.4,0.0
2024-07-18 22:20:00,164.9,941.0,156.3,281.5,1203.5,497.3,90.1,6.6,28.6,2.6,0.0,3.0,125.8,0.0
2024-07-18 22:30:00,164.6,942.0,151.2,281.1,1203.2,497.2,90.1,6.6,28.4,3.1,0.0,3.0,124.9,0.0
2024-07-18 22:40:00,164.3,941.0,154.4,280.6,1204.1,497.7,90.3,6.5,28.6,3.7,0.0,3.1,107.1,0.0
2024-07-18 22:50:00,164.4,943.3,137.9,279.5,1195.8,498.6,89.5,6.4,28.1,4.4,0.0,3.0,87.2,-0.8
2024-07-18 23:00:00,164.5,943.9,143.7,277.8,1184.7,497.8,89.9,6.4,28.2,6.6,0.0,3.0,79.8,0.0
2024-07-18 23:10:00,164.3,940.8,139.4,276.3,1175.3,499.4,89.6,6.5,27.8,8.3,0.0,3.1,78.7,-2.7
2024-07-18 23:20:00,164.1,941.3,141.1,273.5,1176.9,488.9,89.7,6.6,27.0,5.5,0.0,2.9,66.7,-0.9
2024-07-18 23:30:00,164.3,942.8,136.3,273.7,1173.6,482.1,89.6,6.5,26.1,3.4,0.0,2.8,62.6,-2.6
2024-07-18 23:40:00,164.1,942.0,141.3,274.2,1162.6,467.9,89.5,6.4,24.5,3.4,0.0,2.9,42.8,-2.7
2024-07-18 23:50:00,164.1,944.5,139.5,273.1,1141.3,465.8,89.7,6.3,22.6,4.4,0.0,3.1,42.3,-1.2
2024-07-19 00:00:00,164.0,941.8,142.8,272.5,1111.0,445.0,89.6,6.3,24.4,4.4,0.0,2.7,43.6,-0.8
2024-07-19 00:10:00,164.1,942.4,123.1,273.3,1152.6,424.9,89.7,6.2,24.0,4.7,0.0,3.2,52.2,-3.5
2024-07-19 00:20:00,163.8,943.0,117.3,273.6,1140.1,412.2,89.9,6.1,24.1,4.4,0.0,2.9,43.2,-2.8
2024-07-19 00:30:00,164.3,941.6,109.0,273.8,1145.6,410.6,90.0,6.1,23.9,4.6,0.0,2.8,44.0,-2.8
2024-07-19 00:40:00,164.3,943.6,100.7,272.6,1102.7,421.3,89.4,6.0,24.3,4.9,0.0,2.8,43.9,-2.9
2024-07-19 00:50:00,164.2,941.3,94.4,270.9,1118.4,422.6,82.6,5.9,23.4,3.8,0.0,3.0,44.4,-4.3
2024-07-19 01:00:00,164.3,939.9,92.4,269.0,1113.5,422.0,80.4,5.8,23.0,3.3,0.0,2.9,42.5,-4.2
2024-07-19 01:10:00,164.1,942.3,87.1,268.6,1106.6,388.4,80.2,5.9,24.5,2.8,0.0,2.8,48.5,-1.0
2024-07-19 01:20:00,164.1,941.4,89.0,267.8,1126.3,385.9,80.7,5.8,24.2,2.4,0.0,2.5,14.7,-0.0
2024-07-19 01:30:00,164.3,944.7,91.5,266.8,1126.1,380.2,80.8,5.8,24.6,2.2,0.0,2.6,15.8,-25.9
2024-07-19 01:40:00,164.4,942.1,80.9,266.7,1151.3,396.6,80.7,5.8,24.3,1.9,0.0,2.7,0.0,-50.6
2024-07-19 01:50:00,164.4,941.6,81.9,267.3,1137.8,397.2,82.1,5.7,23.4,1.8,0.0,2.8,0.0,-51.3
2024-07-19 02:00:00,164.0,943.7,73.1,268.0,1153.2,397.1,87.3,5.7,22.3,1.8,0.0,2.9,0.0,-79.4
2024-07-19 02:10:00,164.0,941.4,78.1,269.0,1155.7,394.2,89.5,5.4,19.4,2.1,0.0,3.0,0.0,-104.5
2024-07-19 02:20:00,164.3,941.0,76.9,270.8,1144.3,392.1,89.3,5.4,18.4,2.3,0.0,2.9,0.0,-105.0
2024-07-19 02:30:00,164.2,942.1,75.7,271.0,1140.5,386.3,89.1,5.4,20.0,1.8,0.0,2.8,0.0,-105.1
2024-07-19 02:40:00,164.3,942.2,72.6,271.6,1148.0,385.5,89.3,5.4,18.4,1.4,0.0,2.9,0.0,-130.4
2024-07-19 02:50:00,164.0,943.0,72.8,271.4,1129.7,382.0,83.6,5.4,18.0,0.9,0.0,2.9,0.0,-130.3
2024-07-19 03:00:00,164.2,942.3,73.9,269.8,1130.8,389.8,75.0,5.4,19.6,0.8,0.0,2.8,0.0,-129.7
2024-07-19 03:10:00,163.8,941.9,79.3,268.6,1135.9,386.4,61.0,5.4,20.1,0.7,0.0,2.8,0.0,-137.5
2024-07-19 03:20:00,164.2,940.2,77.8,267.1,1123.9,387.5,56.2,5.4,20.1,0.4,0.0,2.9,0.0,-138.3
2024-07-19 03:30:00,164.3,941.8,75.3,265.9,1118.0,386.4,53.1,5.4,18.8,0.4,0.0,2.9,0.0,-137.6
2024-07-19 03:40:00,164.3,941.2,76.4,263.9,1116.6,385.8,51.7,5.4,19.4,0.4,0.0,2.8,0.0,-138.6
2024-07-19 03:50:00,164.3,942.1,77.2,262.7,1110.5,385.8,51.2,5.4,18.9,0.4,0.0,2.8,0.0,-139.5
2024-07-19 04:00:00,164.1,942.6,77.9,261.9,1104.3,379.8,51.4,5.4,21.2,0.4,0.0,2.9,0.0,-137.8
2024-07-19 04:10:00,164.0,940.5,76.5,262.0,1086.6,381.7,51.6,5.4,18.6,0.4,0.0,2.7,0.0,-136.9
2024-07-19 04:20:00,163.8,938.0,84.7,261.4,1104.1,396.2,51.7,5.4,20.4,0.4,0.0,2.7,0.0,-160.5
2024-07-19 04:30:00,164.2,936.6,79.8,261.4,1108.6,383.8,51.8,5.4,20.4,0.4,0.0,2.7,0.0,-160.5
2024-07-19 04:40:00,164.2,931.5,81.3,262.1,1097.5,390.5,51.4,5.4,20.2,0.4,0.0,3.0,0.0,-161.3
2024-07-19 04:50:00,164.3,932.8,82.4,262.2,1094.7,382.5,51.5,5.4,20.2,0.4,0.0,2.9,0.0,-160.1
2024-07-19 05:00:00,164.3,925.8,81.2,262.0,1101.7,374.4,51.5,5.4,18.5,0.4,0.3,3.0,0.0,-161.3
2024-07-19 05:10:00,164.4,918.2,79.2,262.9,1103.2,369.4,51.8,5.4,20.8,0.4,0.3,2.9,0.0,-162.0
2024-07-19 05:20:00,164.4,907.3,76.4,263.1,1090.9,378.6,51.8,5.4,18.6,0.4,0.3,2.9,0.0,-163.5
2024-07-19 05:30:00,164.5,900.9,77.9,263.0,1094.0,379.2,51.6,5.3,18.4,0.4,0.2,2.8,0.0,-161.8
2024-07-19 05:40:00,164.3,891.9,74.9,262.3,1079.2,377.5,50.3,5.3,18.2,0.5,4.1,2.7,0.0,-163.7
2024-07-19 05:50:00,164.3,889.2,77.0,262.0,1099.7,389.0,44.3,5.3,19.8,0.4,15.6,2.7,0.0,-185.4
2024-07-19 06:00:00,164.2,883.0,78.2,262.3,1104.8,386.1,39.8,5.3,17.6,0.4,31.5,2.8,0.0,-185.5
2024-07-19 06:10:00,164.4,883.5,78.8,263.5,1110.4,394.4,34.6,5.3,19.9,0.4,51.2,2.8,0.0,-183.6
2024-07-19 06:20:00,164.4,880.1,81.7,264.7,1108.6,385.8,33.1,5.4,19.8,0.4,72.3,3.0,0.0,-184.1
2024-07-19 06:30:00,164.3,877.2,91.0,264.1,1066.7,382.4,31.9,5.4,19.7,0.4,92.1,2.9,0.0,-183.7
2024-07-19 06:40:00,164.2,876.1,84.7,265.2,1088.7,388.1,31.2,5.4,18.0,0.4,115.6,2.8,0.0,-184.3
2024-07-19 06:50:00,164.3,877.2,94.1,266.1,1068.4,381.3,30.7,5.4,20.1,0.4,146.2,2.9,0.0,-182.5
2024-07-19 07:00:00,164.1,875.4,92.6,268.7,1072.9,384.1,30.6,5.3,20.6,0.4,179.2,2.9,0.0,-182.3
2024-07-19 07:10:00,164.2,874.7,97.0,271.8,1079.9,384.7,30.5,5.4,19.5,0.4,210.6,2.9,0.0,-201.8
2024-07-19 07:20:00,164.1,871.5,102.0,274.1,1099.0,390.1,30.5,5.2,19.4,0.4,248.9,2.9,0.0,-201.4
2024-07-19 07:30:00,164.3,872.5,101.4,274.6,1091.0,388.4,30.3,5.2,19.9,0.5,284.8,2.8,0.0,-202.0
2024-07-19 07:40:00,164.4,874.0,111.6,275.8,1102.2,389.9,30.4,5.1,20.2,0.4,323.3,2.7,0.0,-198.8
2024-07-19 07:50:00,164.2,874.5,112.9,275.6,1098.6,384.4,30.5,5.2,22.2,0.5,352.5,3.1,0.0,-148.6
2024-07-19 08:00:00,164.1,876.3,116.3,275.1,1116.6,400.2,30.6,5.3,22.4,0.5,377.7,3.0,0.0,-97.1
2024-07-19 08:10:00,164.1,885.1,108.3,276.9,1122.1,407.9,30.9,5.6,26.0,0.6,416.4,2.8,0.3,-0.6
2024-07-19 08:20:00,164.4,894.4,110.5,277.1,1115.2,402.2,31.1,5.7,21.7,0.5,452.5,2.9,31.0,-1.3
2024-07-19 08:30:00,164.5,903.8,119.7,278.6,1111.8,428.6,30.5,5.8,21.3,0.6,471.0,3.0,30.4,-0.5
2024-07-19 08:40:00,164.3,914.6,127.4,278.0,1107.7,435.6,30.4,5.9,21.4,0.6,503.1,3.0,31.3,-0.8
2024-07-19 08:50:00,164.4,919.8,120.2,278.0,1099.2,449.4,30.3,5.9,21.2,0.6,511.9,2.8,28.1,-2.6
2024-07-19 09:00:00,164.4,923.8,141.5,277.7,1083.3,462.3,30.6,5.9,21.4,0.7,561.6,2.6,31.6,-0.5
2024-07-19 09:10:00,164.3,923.6,130.6,277.1,1083.8,461.1,30.5,6.2,20.8,0.7,591.8,2.7,28.0,-10.0
2024-07-19 09:20:00,164.1,925.6,148.7,275.6,1075.1,455.5,30.5,6.1,21.2,0.8,602.6,2.9,28.6,-8.6
2024-07-19 09:30:00,164.4,930.3,147.3,274.0,1085.2,445.6,30.9,6.0,19.0,1.1,631.5,2.8,30.4,-7.6
2024-07-19 09:40:00,163.8,932.9,152.9,274.8,1104.7,444.0,33.7,6.0,19.5,1.2,651.1,2.8,33.7,-7.4
2024-07-19 09:50:00,164.1,933.3,140.5,274.8,1102.6,446.6,37.2,6.1,17.8,1.5,646.8,2.9,28.5,-9.7
2024-07-19 10:00:00,164.4,937.3,152.6,275.3,1095.6,443.4,40.0,6.0,18.8,1.3,666.8,2.6,28.9,-7.6
2024-07-19 10:10:00,164.0,938.3,150.7,274.8,1108.8,455.1,43.4,6.0,18.9,1.4,675.6,2.5,27.2,-6.1
2024-07-19 10:20:00,163.8,939.0,145.8,274.7,1102.9,454.5,46.8,5.9,19.1,1.6,689.2,2.7,43.2,-7.2
2024-07-19 10:30:00,164.1,941.2,154.9,274.7,1095.2,456.3,50.3,6.0,19.5,1.8,703.7,3.0,43.8,-4.7
2024-07-19 10:40:00,164.2,939.9,149.7,274.2,1088.1,463.3,54.7,6.1,19.4,2.1,710.9,2.9,46.8,-5.5
2024-07-19 10:50:00,163.8,942.5,156.1,273.3,1081.7,467.6,59.1,5.9,19.3,2.9,733.0,2.8,50.7,-4.8
2024-07-19 11:00:00,164.1,942.3,149.4,273.4,1073.2,502.0,65.2,5.8,19.0,4.7,742.8,2.9,28.5,-6.5
2024-07-19 11:10:00,164.2,942.6,145.5,274.4,1051.0,525.6,71.0,5.9,19.1,7.3,746.9,2.9,28.4,-1.5
2024-07-19 11:20:00,164.1,944.6,148.9,274.2,1049.9,525.0,81.0,6.0,19.3,8.2,751.5,3.0,28.9,-0.5
2024-07-19 11:30:00,164.1,942.3,156.7,274.2,1058.7,524.3,81.0,6.0,19.5,10.1,762.4,3.0,19.8,-23.7
2024-07-19 11:40:00,164.1,944.5,153.1,274.1,1082.5,523.6,83.3,6.1,17.4,12.3,782.1,2.7,9.0,-24.5
2024-07-19 11:50:00,163.7,945.6,155.5,273.5,1076.6,519.1,84.1,6.2,19.6,15.1,775.4,2.6,0.5,-23.5
2024-07-19 12:00:00,164.2,943.3,148.3,273.6,1073.0,522.6,84.1,6.2,17.4,16.0,767.5,2.7,0.0,-51.4
2024-07-19 12:10:00,164.3,943.9,161.2,273.0,1072.5,494.7,84.3,6.3,19.7,16.6,770.3,2.7,0.0,-84.6
2024-07-19 12:20:00,163.8,946.0,157.0,273.7,1057.6,490.5,84.2,6.3,19.4,17.6,764.8,2.6,0.0,-85.1
2024-07-19 12:30:00,164.2,944.7,151.9,275.4,1079.4,494.2,85.1,6.4,17.3,19.2,776.2,2.6,0.0,-85.5
2024-07-19 12:40:00,163.7,945.1,157.5,277.6,1083.3,493.0,86.8,6.4,17.6,19.8,777.2,2.6,0.0,-85.0
2024-07-19 12:50:00,164.4,943.6,158.2,278.7,1098.4,494.8,88.4,6.5,17.6,21.2,768.5,2.6,0.0,-84.5
2024-07-19 13:00:00,164.2,942.8,169.2,280.7,1107.9,497.5,89.2,6.6,21.6,20.1,759.5,2.8,0.0,-79.0
2024-07-19 13:10:00,164.1,941.9,161.4,281.6,1121.2,507.0,89.7,6.5,20.6,20.8,755.2,2.9,25.8,-20.2
2024-07-19 13:20:00,164.0,942.9,169.1,282.4,1105.0,507.3,89.5,6.5,21.1,21.5,745.2,2.7,35.7,0.0
2024-07-19 13:30:00,164.0,944.5,159.0,283.3,1112.4,518.7,89.5,6.5,22.5,20.8,752.0,2.9,29.4,0.0
